location,vendor,lat,lon,bathrooms,parking_lots,num_bedrooms,m2,final_price,price_square_meter,ZIP,Calle,Ciudad
"Linares, Roma Sur, Cuauhtémoc, Distrito Federal",Aire Y Acero Inmobiliaria,19.4058243,-99.1628061,3.0,2,3.0,140.0,8706563.0,62189.735714285714,06760,Quintana Roo,Ciudad de México
"Puebla 277 Roma Norte, Cuauhtémoc, Distrito Federal",Investemx,19.4213841,-99.1690072,2.0,2,3.0,108.0,12400000.0,114814.81481481482,06700,Puebla,Ciudad de México
"Roma Sur, Cuauhtémoc, Distrito Federal",Nik Bienesraices,19.405299,-99.1649891,1.0,1,2.0,66.0,4340240.0,65761.21212121213,06760,Quintana Roo,Ciudad de México
"Alejandria, Roma Sur, Monterrey, Nuevo León",Century21platinumrealty,25.656675,-100.2944792,2.0,2,2.0,82.8,3923802.0,47388.913043478264,64700,Alejandría,Nuevo León
"Bajio, Roma Sur, Cuauhtémoc, Distrito Federal",Circulobienesraices,19.4029252,-99.1680476,2.0,1,2.0,99.0,6580413.0,66468.81818181818,06760,Calle Bajío,Ciudad de México
"Roma Norte, Cuauhtémoc, Distrito Federal",Rent A House Cdmx,19.4137406,-99.1610013,1.0,1,1.0,60.0,4296668.0,71611.13333333333,06700,Eje Vial 2A Sur,Ciudad de México
"Roma Sur, Cuauhtémoc, Distrito Federal",Rent A House Cdmx,19.4356338,-99.1495107,1.0,1,1.0,44.0,3615970.0,82181.13636363637,06030,Paseo de La Reforma Norte,Ciudad de México
"Chilpancingo, Roma Sur, Cuauhtémoc, Distrito Federal",Metros Cuadrados Expertos,19.4030025,-99.1687442,1.0,1,1.0,51.0,3270000.0,64117.64705882353,06760,Calle Chilpancingo,Ciudad de México
"Chilpancingo, Roma Sur, Cuauhtémoc, Distrito Federal",Mym Consultores Inmobiliarios,19.4030025,-99.1687442,1.0,1,1.0,51.0,3270000.0,64117.64705882353,06760,Calle Chilpancingo,Ciudad de México
"Bajío315, Roma Sur, Cuauhtémoc, Distrito Federal",Hc Hogar Bienes Raices,19.402932,-99.168069,2.0,1,2.0,91.0,6870000.0,75494.5054945055,06760,Calle Bajío,Ciudad de México
"Snsn, Roma Norte, Cuauhtémoc, Distrito Federal",Buscatuhogarmexico,19.419526,-99.162549,1.0,1,1.0,54.0,4321857.0,80034.38888888889,06700,Calle de Durango,Ciudad de México
"Tlacotalpan, Roma Sur, Cuauhtémoc, Distrito Federal",Airnetwork Asesores Inmob,19.4052563,-99.1662026,2.0,2,3.0,120.0,8700000.0,72500.0,06760,Tlacotalpan,Ciudad de México
"Cuauhtémoc, Distrito Federal",Consultores Patrimoniales,19.4239626,-99.1609669,1.0,1,3.0,75.0,900901.0,12012.013333333334,06700,Avenida Chapultepec,Ciudad de México
"Alejandria, Roma Sur, Monterrey, Nuevo León",Century21platinumrealty,25.656675,-100.2944792,1.0,2,1.0,41.03,2176522.0,53047.08749695345,64700,Alejandría,Nuevo León
"Chiapas, Roma Norte, Cuauhtémoc, Distrito Federal",Sspropiedades,19.4127648,-99.1605674,2.0,1,2.0,103.0,6500000.0,63106.796116504855,06700,Calle de Chiapas,Ciudad de México
"Roma Sur, Cuauhtémoc, Distrito Federal",Rent A House Cdmx,19.405299,-99.1649891,3.0,2,2.0,107.0,7040000.0,65794.39252336448,06760,Quintana Roo,Ciudad de México
"Acayucan  48, Roma Sur, Cuauhtémoc, Distrito Federal",Universum Real Estate,19.4043616,-99.1566638,2.0,1,2.0,83.0,3890000.0,46867.469879518074,06760,Acayucan,Ciudad de México
"Zacatecas, Roma Norte, Cuauhtémoc, Distrito Federal",Airnetwork Asesores Inmob,19.4155552,-99.1615919,2.0,2,3.0,202.0,10513880.0,52048.91089108911,06700,Zacatecas,Ciudad de México
"Roma Sur, Cuauhtémoc, Distrito Federal",Mi Casa Propia,19.4108805,-99.1652582,2.0,2,2.0,180.0,7780000.0,43222.22222222222,06700,Coahuila,Ciudad de México
"Calle Querétaro, Roma Norte, Ciudad De México, Cdmx, México, Roma Norte, Cuauhtémoc, Distrito Federal",Mater Bienes Raices,19.4148447,-99.1602414,1.0,1,1.0,112.0,6750000.0,60267.857142857145,06700,#229,Ciudad de México
"Tlacotalpan, Roma Sur, Cuauhtémoc, Distrito Federal",Grupo Inmobiliario Gid13,19.4088805,-99.1672582,2.0,2,2.0,180.0,7780000.0,43222.22222222222,06760,Tlacotalpan,Ciudad de México
"Roma Sur, Cuauhtémoc, Distrito Federal",Mi Casa Propia,19.4134483,-99.1591243,2.0,1,2.0,75.0,4369000.0,58253.333333333336,06700,Calle de Chiapas,Ciudad de México
"Iguala, Roma Sur, Cuauhtémoc, Distrito Federal",Tucasahoy ,19.4019788,-99.1674782,2.0,2,3.0,132.0,6800000.0,51515.15151515151,06760,Iguala,Ciudad de México
"Zacatecas, Roma Sur, Cuauhtémoc, Distrito Federal",Quality Habitat,19.4162334,-99.1574852,2.0,2,2.0,128.0,9481000.0,74070.3125,06700,Zacatecas,Ciudad de México
"Roma Sur, Cuauhtémoc, Distrito Federal",Mi Casa Propia,19.4056152,-99.1652218,2.0,2,2.0,188.0,8850000.0,47074.46808510638,06760,Quintana Roo,Ciudad de México
"Córdoba 229, Roma Norte, Cuauhtémoc, Distrito Federal",Aire Y Acero Inmobiliaria,19.418153,-99.1652014,2.0,1,2.0,70.0,5135000.0,73357.14285714286,06700,Tabasco,Ciudad de México
"Córdoba  229, Roma Norte, Cuauhtémoc, Distrito Federal",Aire Y Acero Inmobiliaria,19.418153,-99.1652014,2.0,2,2.0,107.0,9736000.0,90990.65420560748,06700,Tabasco,Ciudad de México
"Aguascalientes, Roma Sur, Cuauhtémoc, Distrito Federal",Coldwellbankeribanza,19.4085287,-99.1660473,2.0,1,2.0,151.0,9344300.0,61882.78145695364,06760,Aguascalientes,Ciudad de México
"Tabasco, Roma Norte, Cuauhtémoc, Distrito Federal",Sspropiedades,19.4188488,-99.1613324,2.0,2,2.0,215.0,12900000.0,60000.0,06700,Tabasco,Ciudad de México
"Guanajuato, Roma Norte, Cuauhtémoc, Distrito Federal",Tucasahoy ,19.4168211,-99.1596475,2.0,2,2.0,194.0,10050000.0,51804.12371134021,06700,Plaza Luis Cabrera,Ciudad de México
"Guanajuato 000, Roma Norte, Cuauhtémoc, Distrito Federal",Bernadette Carral K ,19.4168211,-99.1596475,2.0,2,2.0,143.0,12000000.0,83916.08391608391,06700,Plaza Luis Cabrera,Ciudad de México
"Santa Rosa (ciudad), Tijuana, Baja California",Primerobienesraces,32.5287257,-117.063962,2.0,2,2.0,88.0,3100000.0,35227.27272727273,22534,Jorullo,Baja California
"Roma  Esquina Av. Chapultepec Venta Depto., Roma Norte, Cuauhtémoc, Distrito Federal",Airnetwork Asesores Inmob,19.4202476,-99.1763064,2.0,2,2.0,110.0,5800000.0,52727.27272727273,06700,Avenida Veracruz,Ciudad de México
"Linares, Roma Sur, Cuauhtémoc, Distrito Federal",Zona Ryg,19.4058661,-99.1605993,2.0,2,2.0,93.0,6643287.0,71433.19354838709,06760,Linares,Ciudad de México
"Coahuila, Roma Norte, Cuauhtémoc, Distrito Federal",Metros Cuadrados Expertos,19.4115632,-99.1605358,2.0,1,2.0,78.0,4643800.0,59535.89743589744,06760,Coahuila,Ciudad de México
"Tlaxcala100, Roma Sur, Cuauhtémoc, Distrito Federal",Sitio Capital ,19.407535,-99.165698,2.0,1,2.0,100.0,4900000.0,49000.0,06760,Calle Taxco,Ciudad de México
"Durango, Roma Norte, Cuauhtémoc, Distrito Federal",Zona Ryg,19.4221343,-99.15656,2.0,1,2.0,146.0,8400000.0,57534.24657534246,06700,Frontera,Ciudad de México
"Queretaro, Roma Norte, Cuauhtémoc, Distrito Federal",Sspropiedades,19.4148447,-99.1602414,2.0,1,2.0,80.0,6450000.0,80625.0,06700,#229,Ciudad de México
"Coahuila, Roma Norte, Cuauhtémoc, Distrito Federal",Metros Cuadrados Expertos,19.4115632,-99.1605358,2.0,1,2.0,70.0,4655643.0,66509.18571428572,06760,Coahuila,Ciudad de México
"Av Chapultepec, Roma Norte, Cuauhtémoc, Distrito Federal",Aire Y Acero Inmobiliaria,19.418153,-99.1652014,2.0,1,2.0,85.0,4445000.0,52294.117647058825,06700,Tabasco,Ciudad de México
"Av. Chapultepec, Roma Norte, Cuauhtémoc, Distrito Federal",Cattoribr,19.4240896,-99.1598208,2.0,1,2.0,123.0,6950000.0,56504.06504065041,06700,Avenida Chapultepec,Ciudad de México
"Snsn, Roma Norte, Cuauhtémoc, Distrito Federal",Buscatuhogarmexico,19.419526,-99.162549,2.0,1,2.0,75.0,4536860.0,60491.46666666667,06700,Calle de Durango,Ciudad de México
"Tonalá, Roma Sur, Cuauhtémoc, Distrito Federal",Grupo Inmobiliario Gid13,19.4114483,-99.1611243,2.0,1,2.0,75.0,4369000.0,58253.333333333336,06760,Tonalá,Ciudad de México
"Tlacotalpan, Roma Sur, Cuauhtémoc, Distrito Federal",Grupo Inmobiliario Gid13,19.4046152,-99.1662218,2.0,2,2.0,188.0,8850000.0,47074.46808510638,06760,Tlacotalpan,Ciudad de México
"Coahuila, Roma Norte, Cuauhtémoc, Distrito Federal",Aire Y Acero Inmobiliaria,19.418153,-99.1652014,1.0,1,1.0,41.0,3269750.0,79750.0,06700,Tabasco,Ciudad de México
"Linares, Roma Sur, Cuauhtémoc, Distrito Federal",Zona Ryg,19.4058661,-99.1605993,2.0,1,2.0,93.0,5653289.0,60788.05376344086,06760,Linares,Ciudad de México
"Snsn, Roma Norte, Cuauhtémoc, Distrito Federal",Buscatuhogarmexico,19.419526,-99.162549,2.0,1,2.0,78.0,4714700.0,60444.8717948718,06700,Calle de Durango,Ciudad de México
"Tonalá, Roma Sur, Cuauhtémoc, Distrito Federal",Grupo Inmobiliario Gid13,19.4114483,-99.1611243,2.0,1,2.0,86.0,4369000.0,50802.32558139535,06760,Tonalá,Ciudad de México
"Roma Norte, Cuauhtémoc, Distrito Federal",Rent A House Cdmx,19.4195256,-99.162549,1.0,1,1.0,47.0,3715282.0,79048.55319148937,06700,Calle de Durango,Ciudad de México
"Roma Sur, Cuauhtémoc, Distrito Federal",Rent A House Cdmx,19.405299,-99.1649891,3.0,2,2.0,107.0,7040000.0,65794.39252336448,06760,Quintana Roo,Ciudad de México
"Zacatecas, Roma Norte, Cuauhtémoc, Distrito Federal",Aire Y Acero Inmobiliaria,19.418153,-99.1652014,2.0,2,2.0,270.0,14040000.0,52000.0,06700,Tabasco,Ciudad de México
"Snsn, Roma Norte, Cuauhtémoc, Distrito Federal",Buscatuhogarmexico,19.419526,-99.162549,2.0,1,2.0,76.0,4578160.0,60238.94736842105,06700,Calle de Durango,Ciudad de México
"Snsn, Roma Sur, Cuauhtémoc, Distrito Federal",Buscatuhogarmexico,19.405299,-99.164989,2.0,1,2.0,75.0,4539220.0,60522.933333333334,06760,Quintana Roo,Ciudad de México
"Tonalá, Roma Sur, Cuauhtémoc, Distrito Federal",Mi Casa Propia,19.4114483,-99.1611243,2.0,1,2.0,86.0,4369000.0,50802.32558139535,06760,Tonalá,Ciudad de México
"Tonala, Roma Sur, Cuauhtémoc, Distrito Federal",Sspropiedades,19.4076742,-99.1600444,2.0,1,2.0,64.0,4186666.0,65416.65625,06760,Tonalá,Ciudad de México
"Roma Norte, Cuauhtémoc, Distrito Federal",Mi Casa Propia,19.4117924,-99.1651247,1.0,1,1.0,42.0,2890000.0,68809.52380952382,06700,Calle de Chiapas,Ciudad de México
"Chiapas, Roma Norte, Cuauhtémoc, Distrito Federal",Sspropiedades,19.4127648,-99.1605674,1.0,1,1.0,90.0,5500000.0,61111.11111111111,06700,Calle de Chiapas,Ciudad de México
"Hermosillo, Roma Sur, Cuauhtémoc, Distrito Federal",Remax Prosperity,19.4019,-99.1685,2.0,1,3.0,85.0,2900000.0,34117.64705882353,06760,Hermosillo,Ciudad de México
"Roma Sur, Cuauhtémoc, Distrito Federal",Mi Casa Propia,19.4098805,-99.1662582,2.0,2,2.0,195.0,8700000.0,44615.38461538462,06760,Campeche,Ciudad de México
"Tonala, Roma Sur, Cuauhtémoc, Distrito Federal",Aire Y Acero Inmobiliaria,19.4058243,-99.1628061,1.0,2,2.0,90.0,3812941.0,42366.01111111111,06760,Quintana Roo,Ciudad de México
"Pirineos, Roma, Monterrey, Nuevo León",Diga Inmuebles,25.653993,-100.2950482,1.0,1,1.0,40.0,2186521.0,54663.025,64700,Pirineos,Nuevo León
"Chapultepec, Roma Norte, Cuauhtémoc, Distrito Federal",Espaciosurbanosmx,19.4229547,-99.1652534,1.0,1,1.0,37.0,2878798.0,77805.35135135135,06700,Roma Norte,Ciudad de México
"Tlacotalpan, Roma Sur, Cuauhtémoc, Distrito Federal",Grupo Inmobiliario Gid13,19.4088805,-99.1672582,2.0,2,2.0,195.0,8700000.0,44615.38461538462,06760,Tlacotalpan,Ciudad de México
"Sinaloa, Roma Sur, Cuauhtémoc, Distrito Federal",Organizacion Serrano,19.4203748,-99.168491,1.0,1,1.0,80.0,5500000.0,68750.0,06700,no 106,Ciudad de México
"Querétaro, Roma Norte, Cuauhtémoc, Distrito Federal",Quality Habitat,19.4148155,-99.1603133,3.0,2,3.0,108.0,7715000.0,71435.18518518518,06700,#229,Ciudad de México
"Zacatecas, Roma Norte, Cuauhtémoc, Distrito Federal",Licmarthasbarandalicmar,19.4158401,-99.1596792,2.0,2,3.0,90.0,4495000.0,49944.444444444445,06700,Zacatecas,Ciudad de México
"Chilpancingo, Roma Norte, Cuauhtémoc, Distrito Federal",Colokrte ,19.4047228,-99.1693665,1.0,1,2.0,53.0,3588410.0,67705.84905660378,06100,Avenida de los Insurgentes Sur,Ciudad de México
"Calle Bajío, Roma Sur, Cuauhtémoc, Distrito Federal",Houm,19.4038108,-99.1624633,2.0,2,2.0,79.0,6105892.0,77289.77215189874,06760,Calle Bajío,Ciudad de México
"Snn, Roma Norte, Cuauhtémoc, Distrito Federal",Buscatuhogarmexico,19.419526,-99.162549,4.0,1,3.0,284.0,14700000.0,51760.56338028169,06700,Calle de Durango,Ciudad de México
"Guanajuato 000, Roma Norte, Cuauhtémoc, Distrito Federal",Bernadette Carral K ,19.4168211,-99.1596475,2.0,2,2.0,143.0,12800000.0,89510.48951048951,06700,Plaza Luis Cabrera,Ciudad de México
"Córdoba, Roma Norte, Cuauhtémoc, Distrito Federal",Aire Y Acero Inmobiliaria,19.418153,-99.1652014,1.0,1,2.0,63.0,4774000.0,75777.77777777778,06700,Tabasco,Ciudad de México
"Insurgentes Sur, Roma Norte, Cuauhtémoc, Distrito Federal",Grupo Inmobiliario Gid13,19.4147924,-99.1621247,1.0,1,1.0,42.0,2890000.0,68809.52380952382,06700,Tonalá,Ciudad de México
"Av. Chapultepec, Roma Norte, Cuauhtémoc, Distrito Federal",Sspropiedades,19.4229547,-99.1652534,2.0,1,2.0,34.0,2793102.0,82150.05882352941,06700,Roma Norte,Ciudad de México
"Frontera, Roma Norte, Cuauhtémoc, Distrito Federal",Cbmobikapremium,19.4181531,-99.1652014,3.0,1,2.0,165.0,8200000.0,49696.969696969696,06700,Tabasco,Ciudad de México
"Coahuila, Roma Sur, Cuauhtémoc, Distrito Federal",Houm,19.4115152,-99.1623461,2.0,2,2.0,89.0,6360510.0,71466.40449438202,06700,Coahuila,Ciudad de México
"Queretaro, Roma Norte, Cuauhtémoc, Distrito Federal",Casasydepas Com,19.4148447,-99.1602414,2.0,2,2.0,108.0,7667000.0,70990.74074074074,06700,#229,Ciudad de México
"Baja California, Roma Sur, Cuauhtémoc, Distrito Federal",Inmuebles Hahn,19.4061693,-99.1602704,2.0,2,2.0,136.0,5150000.0,37867.64705882353,06760,Avenida Baja California,Ciudad de México
"Roma Sur, Cuauhtémoc, Distrito Federal",Mi Casa Propia,19.4134483,-99.1591243,2.0,1,2.0,64.0,4369000.0,68265.625,06700,Calle de Chiapas,Ciudad de México
"Snsn, Roma Norte, Cuauhtémoc, Distrito Federal",Buscatuhogarmexico,19.419526,-99.162549,4.0,1,3.0,200.0,12900000.0,64500.0,06700,Calle de Durango,Ciudad de México
"Calle Bajío, Roma Sur, Cuauhtémoc, Distrito Federal",Houm,19.4038108,-99.1624633,2.0,2,2.0,81.0,6084392.0,75115.95061728395,06760,Calle Bajío,Ciudad de México
"Colima, Roma Norte, Cuauhtémoc, Distrito Federal",Zona Ryg,19.4182766,-99.166438,2.0,2,2.0,98.0,12146070.0,123939.48979591836,06700,Colima,Ciudad de México
"Roma Sur, Cuauhtémoc, Distrito Federal",Neximo,19.4086981,-99.1669069,2.0,2,2.0,117.0,7250000.0,61965.81196581197,06760,Tlacotalpan,Ciudad de México
"Calle Bajío, Roma Sur, Cuauhtémoc, Distrito Federal",Houm,19.4038108,-99.1624633,2.0,1,2.0,66.0,3999900.0,60604.545454545456,06760,Calle Bajío,Ciudad de México
"Calle Bajío, Roma Sur, Cuauhtémoc, Distrito Federal",Houm,19.4038108,-99.1624633,2.0,1,2.0,88.0,5299900.0,60226.13636363636,06760,Calle Bajío,Ciudad de México
"Huatabampo, Roma Sur, Cuauhtémoc, Distrito Federal",Sspropiedades,19.4073996,-99.1571281,2.0,1,2.0,100.0,5519000.0,55190.0,06760,Toluca,Ciudad de México
"Colima, Roma Norte, Cuauhtémoc, Distrito Federal",Zona Ryg,19.4182766,-99.166438,2.0,2,2.0,101.0,7257350.0,71854.9504950495,06700,Colima,Ciudad de México
"Coahuila, Roma Sur, Cuauhtémoc, Distrito Federal",Houm,19.4115152,-99.1623461,2.0,1,2.0,78.0,4710600.0,60392.307692307695,06700,Coahuila,Ciudad de México
"Coahuila, Roma Sur, Cuauhtémoc, Distrito Federal",Houm,19.4115152,-99.1623461,2.0,1,2.0,75.0,4714700.0,62862.666666666664,06700,Coahuila,Ciudad de México
"Av. Chapultepec, Roma Norte, Cuauhtémoc, Distrito Federal",Cattoribr,19.4240896,-99.1598208,2.0,1,2.0,86.0,5340000.0,62093.023255813954,06700,Avenida Chapultepec,Ciudad de México
"Snsn, Roma Norte, Cuauhtémoc, Distrito Federal",Buscatuhogarmexico,19.419526,-99.162549,1.0,1,1.0,51.0,4976000.0,97568.6274509804,06700,Calle de Durango,Ciudad de México
"Calle Bajío, Roma Sur, Cuauhtémoc, Distrito Federal",Houm,19.4038108,-99.1624633,2.0,1,2.0,67.0,4049900.0,60446.26865671642,06760,Calle Bajío,Ciudad de México
"Calle Bajío, Roma Sur, Cuauhtémoc, Distrito Federal",Houm,19.4038108,-99.1624633,2.0,1,2.0,68.0,4149900.0,61027.94117647059,06760,Calle Bajío,Ciudad de México
"Roma Norte, Cuauhtémoc, Distrito Federal",Rent A House Cdmx,19.4195256,-99.162549,3.0,1,2.0,122.0,8400000.0,68852.45901639345,06700,Calle de Durango,Ciudad de México
"Coahuila, Roma Sur, Cuauhtémoc, Distrito Federal",Houm,19.4115152,-99.1623461,2.0,2,2.0,88.0,6380520.0,72505.90909090909,06700,Coahuila,Ciudad de México
"Coahuila, Roma Sur, Cuauhtémoc, Distrito Federal",Houm,19.4115152,-99.1623461,2.0,2,2.0,100.0,8026360.0,80263.6,06700,Coahuila,Ciudad de México
"Coahuila, Roma Sur, Cuauhtémoc, Distrito Federal",Houm,19.4115152,-99.1623461,2.0,1,2.0,76.0,6661750.0,87654.6052631579,06700,Coahuila,Ciudad de México
"Calle Bajío, Roma Sur, Cuauhtémoc, Distrito Federal",Houm,19.4038108,-99.1624633,2.0,1,2.0,67.0,4805142.0,71718.53731343284,06760,Calle Bajío,Ciudad de México
"Tonalá, Roma Sur, Cuauhtémoc, Distrito Federal",Grupo Inmobiliario Gid13,19.4114483,-99.1611243,2.0,1,2.0,64.0,4369000.0,68265.625,06760,Tonalá,Ciudad de México
"Calle Bajío, Roma Sur, Cuauhtémoc, Distrito Federal",Houm,19.4030527,-99.1678785,2.0,2,3.0,99.0,10200000.0,103030.30303030302,06760,Calle Bajío,Ciudad de México
"Calle Bajío, Roma Sur, Cuauhtémoc, Distrito Federal",Houm,19.4030527,-99.1678785,2.0,2,3.0,111.0,9880000.0,89009.00900900901,06760,Calle Bajío,Ciudad de México
"Calle Bajío, Roma Sur, Cuauhtémoc, Distrito Federal",Houm,19.4030527,-99.1678785,2.0,2,3.0,113.0,11050000.0,97787.61061946902,06760,Calle Bajío,Ciudad de México
"Calle Bajío, Roma Sur, Cuauhtémoc, Distrito Federal",Houm,19.4030527,-99.1678785,2.0,2,3.0,111.0,9670000.0,87117.11711711712,06760,Calle Bajío,Ciudad de México
"Roma Sur, Cuauhtémoc, Distrito Federal",Neximo,19.4029964,-99.1683906,1.0,1,1.0,66.0,3771278.0,57140.57575757576,06760,Calle Chilpancingo,Ciudad de México
"Coahuila, Roma Sur, Cuauhtémoc, Distrito Federal",Houm,19.4115152,-99.1623461,2.0,1,2.0,93.0,6306550.0,67812.36559139784,06700,Coahuila,Ciudad de México
"Coahuila, Roma Sur, Cuauhtémoc, Distrito Federal",Houm,19.4115152,-99.1623461,2.0,2,2.0,86.0,5845980.0,67976.51162790698,06700,Coahuila,Ciudad de México
"Tabasco, Roma Norte, Cuauhtémoc, Distrito Federal",Zona Ryg,19.4194601,-99.1581372,2.0,2,2.0,204.0,17330000.0,84950.98039215687,06700,Tabasco,Ciudad de México
"Roma Norte, Cuauhtémoc, Distrito Federal",Eduardomarcelohernandezlopez,19.4217314,-99.160594,1.0,1,3.0,156.0,5900000.0,37820.51282051282,06700,Cerrada Orizaba,Ciudad de México
"Roma Sur, Cuauhtémoc, Distrito Federal",Mi Casa Propia,19.4068805,-99.1692582,2.0,2,2.0,198.0,8952615.0,45215.22727272727,06100,165,Ciudad de México
"Roma Norte, Cuauhtémoc, Distrito Federal",Expmexico Realtors,19.4195256,-99.162549,3.0,1,3.0,284.0,12900000.0,45422.535211267605,06700,Calle de Durango,Ciudad de México
"Roma Norte, Cuauhtémoc, Distrito Federal",Airnetwork Asesores Inmob,19.4195256,-99.162549,1.0,1,1.0,69.0,5000000.0,72463.76811594203,06700,Calle de Durango,Ciudad de México
"Roma Sur, Cuauhtémoc, Distrito Federal",Sata7784633,19.4093009,-99.1574399,2.0,2,2.0,185.0,6976349.0,37709.994594594595,06760,Toluca,Ciudad de México
"Cuauhtémoc, Distrito Federal",Rematadascom,19.4168211,-99.1596475,2.0,1,2.0,83.0,1200000.0,14457.831325301206,06700,Plaza Luis Cabrera,Ciudad de México
"Guanajuato, Roma Norte, Cuauhtémoc, Distrito Federal",Bernadette Carral K ,19.4168211,-99.1596475,2.0,2,2.0,187.0,12000000.0,64171.1229946524,06700,Plaza Luis Cabrera,Ciudad de México
"Roma Sur, Cuauhtémoc, Distrito Federal",Mi Casa Propia,19.4026152,-99.1682218,2.0,2,2.0,134.0,7650000.0,57089.55223880597,06760,Tuxpan,Ciudad de México
"Medellin, Roma Norte, Cuauhtémoc, Distrito Federal",Inmuebles Hahn,19.4112559,-99.1642982,2.0,1,2.0,68.0,2250000.0,33088.23529411765,06700,Medellín,Ciudad de México
"Durango, Roma Norte, Cuauhtémoc, Distrito Federal",Remax Plus,19.4202688,-99.1642694,2.0,1,2.0,100.0,4930000.0,49300.0,06700,Calle de Durango,Ciudad de México
"Durando193, Roma Norte, Cuauhtémoc, Distrito Federal",Hc Hogar Bienes Raices,19.420087,-99.167044,1.0,1,1.0,36.0,3848548.0,106904.11111111112,06700,Calle de Durango,Ciudad de México
"Tlacotalpan, Roma Sur, Cuauhtémoc, Distrito Federal",Grupo Inmobiliario Gid13,19.4046152,-99.1662218,2.0,2,2.0,134.0,7650000.0,57089.55223880597,06760,Tlacotalpan,Ciudad de México
"Roma Sur, Cuauhtémoc, Distrito Federal",Sata7784633,19.4083009,-99.1584399,2.0,2,2.0,93.0,5653287.0,60788.032258064515,06760,Huatabampo,Ciudad de México
"Roma Nortesn, Roma Norte, Cuauhtémoc, Distrito Federal",Buscatuhogarmexico,19.417364,-99.159453,4.0,1,3.0,284.0,12900000.0,45422.535211267605,06700,Avenida Álvaro Obregón,Ciudad de México
"Tabasco, Roma Norte, Cuauhtémoc, Distrito Federal",Zona Ryg,19.4194601,-99.1581372,2.0,2,2.0,149.0,12660000.0,84966.44295302013,06700,Tabasco,Ciudad de México
"Tabasco, Roma Norte, Cuauhtémoc, Distrito Federal",Zona Ryg,19.4194601,-99.1581372,2.0,2,2.0,185.0,14345000.0,77540.54054054055,06700,Tabasco,Ciudad de México
"Bajio, Roma Sur, Cuauhtémoc, Distrito Federal",Luxence,19.4037937,-99.1631623,2.0,1,2.0,111.0,6586413.0,59337.05405405405,06760,Calle Bajío,Ciudad de México
"Roma Sur, Cuauhtémoc, Distrito Federal",Sata7784633,19.4088661,-99.1575993,3.0,2,3.0,140.0,8706563.0,62189.735714285714,06760,Toluca,Ciudad de México
"Roma Sur, Cuauhtémoc, Distrito Federal",Espaciosurbanosmx,19.4058504,-99.1621697,2.0,2,2.0,103.0,6296000.0,61126.21359223301,06760,Torreón,Ciudad de México
"Snsn, Roma Norte, Cuauhtémoc, Distrito Federal",Buscatuhogarmexico,19.419526,-99.162549,2.0,1,2.0,70.0,4482780.0,64039.71428571428,06700,Calle de Durango,Ciudad de México
"Roma Sur, Cuauhtémoc, Distrito Federal",Rent A House Cdmx,19.405299,-99.1649891,3.0,1,3.0,86.0,4944054.0,57489.0,06760,Quintana Roo,Ciudad de México
"Snsn, Roma Norte, Cuauhtémoc, Distrito Federal",Buscatuhogarmexico,19.419526,-99.162549,1.0,1,1.0,37.0,3848548.0,104014.8108108108,06700,Calle de Durango,Ciudad de México
"Torreón, Roma Sur, Cuauhtémoc, Distrito Federal",Houm,19.4056186,-99.1618533,2.0,2,3.0,115.0,8229770.0,71563.21739130435,06760,Torreón,Ciudad de México
"Av, Conocida, Roma, Monterrey, Nuevo León",Coldwellbanker Marimar,25.6549213,-100.2927616,3.0,2,3.0,200.0,6900000.0,34500.0,64700,Avenida Eugenio Garza Sada,Nuevo León
"Linares, Roma Sur, Cuauhtémoc, Distrito Federal",Tucasahoy ,19.4054217,-99.1602247,2.0,2,2.0,185.0,6976349.0,37709.994594594595,06760,Linares,Ciudad de México
"Tlacotalpan, Roma Sur, Cuauhtémoc, Distrito Federal",Airnetwork Asesores Inmob,19.4052563,-99.1662026,2.0,2,2.0,106.0,7040000.0,66415.09433962264,06760,Tlacotalpan,Ciudad de México
"Snsn, Roma Norte, Cuauhtémoc, Distrito Federal",Buscatuhogarmexico,19.419526,-99.162549,1.0,1,1.0,43.0,4300000.0,100000.0,06700,Calle de Durango,Ciudad de México
"Torreón, Roma Sur, Cuauhtémoc, Distrito Federal",Houm,19.4056186,-99.1618533,2.0,2,3.0,134.0,9326512.0,69600.83582089552,06760,Torreón,Ciudad de México
"Tlacotalpan, Roma Sur, Cuauhtémoc, Distrito Federal",Grupo Inmobiliario Gid13,19.4088805,-99.1672582,2.0,2,2.0,198.0,8952615.0,45215.22727272727,06760,Tlacotalpan,Ciudad de México
"Roma Sur, Cuauhtémoc, Distrito Federal",Sata7784633,19.4053009,-99.1614399,2.0,2,2.0,179.0,6643287.0,37113.33519553073,06760,Tehuantepec,Ciudad de México
"Av. Insurgentes Sur, Roma Norte, Cuauhtémoc, Distrito Federal",Luxence,19.4218675,-99.1636483,1.0,1,1.0,49.0,4062500.0,82908.16326530612,06700,Avenida Insurgentes Sur,Ciudad de México
"Snsn, Roma Sur, Cuauhtémoc, Distrito Federal",Buscatuhogarmexico,19.405299,-99.164989,2.0,1,2.0,99.0,6296000.0,63595.9595959596,06760,Quintana Roo,Ciudad de México
"Snsn, Roma Norte, Cuauhtémoc, Distrito Federal",Buscatuhogarmexico,19.419526,-99.162549,1.0,1,1.0,36.0,4421000.0,122805.55555555556,06700,Calle de Durango,Ciudad de México
